Epoch,Training Loss,Validation Loss,Map,Map 50,Map 75,Mar 1,Mar 10,Mar 100,Map Class 0,Map Class 1,Map Class 2,Map Class 3,Map Class 4,Map Class 5,Map Class 6,Mar 100 Class 0,Mar 100 Class 1,Mar 100 Class 2,Mar 100 Class 3,Mar 100 Class 4,Mar 100 Class 5,Mar 100 Class 6
77.34,1.045,1.1756,0.2413,0.3781,0.256,0.2142,0.3208,0.3208,0.3013396561,0.2261614799,0.1302894354,0.2103965431,0.3142479956,0.3722107708,0.1346918494,0.3837506473,0.30396083,0.2081308067,0.2864702344,0.4109819531,0.4338258505,0.2186689526
78.12,0.8991,1.1265,0.2433,0.3798,0.2594,0.2154,0.3226,0.3226,0.3027842045,0.2283379138,0.1316984296,0.2123022228,0.3170598149,0.3746285737,0.1364786923,0.3850694895,0.3060303032,0.2094488442,0.2885328829,0.4132511318,0.435520649,0.2200425565
78.91,1.0419,1.1598,0.2453,0.382,0.2617,0.2165,0.3242,0.3242,0.3039970994,0.2317588478,0.1329061836,0.2146383673,0.3194376826,0.3767666519,0.1376808137,0.3862399161,0.3080587983,0.2107211649,0.2904176116,0.4153940082,0.4374273717,0.2213588506
79.69,0.928,1.152,0.2468,0.3839,0.2631,0.2175,0.3258,0.3258,0.3055982888,0.2332130522,0.1334191859,0.21492365,0.3219721317,0.3800863326,0.1386755854,0.3875728548,0.3096850812,0.2120526731,0.2920652628,0.4175978005,0.4394749701,0.2224943936
80.47,0.9376,1.1385,0.2488,0.3863,0.2648,0.2185,0.3275,0.3275,0.3067678213,0.2345976681,0.1341529489,0.218185395,0.3255745471,0.3822890222,0.1401576698,0.3887871504,0.3114210069,0.2132445723,0.2940303087,0.419687897,0.4415790737,0.2237505019
81.25,0.9427,1.1222,0.2508,0.3877,0.2677,0.2196,0.3291,0.3291,0.3090177774,0.2371685058,0.1351678222,0.2197211385,0.3280062675,0.3846227527,0.1415566355,0.3901135921,0.313275069,0.2145436704,0.2957512736,0.4215402305,0.4435870945,0.2250662446
82.03,1.0334,1.1334,0.2524,0.3896,0.2699,0.2206,0.3307,0.3307,0.3112779856,0.2382997423,0.135979563,0.2223926634,0.3295635581,0.3864337206,0.1428307593,0.3913862705,0.3147705495,0.2157975733,0.2975218296,0.4234833717,0.4455411136,0.2263009548
82.81,0.8902,1.1508,0.2542,0.3915,0.272,0.2216,0.3323,0.3323,0.3126710951,0.2398980707,0.1374475211,0.2242731601,0.3308915496,0.3899275362,0.144102484,0.3926613629,0.3162893057,0.2170418501,0.2992361486,0.4253079891,0.4476999938,0.227527678
83.59,0.9281,1.1239,0.2561,0.3934,0.2737,0.2226,0.3338,0.3338,0.3138911426,0.2422831357,0.1386796087,0.2262029052,0.3334823549,0.3927160501,0.1456324011,0.3938855529,0.3180572093,0.2183230072,0.3009539843,0.4272692502,0.4494554698,0.2288157195
84.38,0.8653,1.0924,0.2578,0.3952,0.2754,0.2237,0.3354,0.3354,0.3151066005,0.243800506,0.1399536878,0.227975145,0.335943073,0.3948891163,0.1469510049,0.3950995505,0.3196857572,0.2196109891,0.3027489483,0.4292618036,0.4514386356,0.2300893068
85.16,0.8345,1.1562,0.2594,0.3977,0.2778,0.2246,0.3369,0.3369,0.3165804446,0.2458034456,0.1405701488,0.2296101451,0.3384373784,0.396895498,0.1480977386,0.3962390721,0.3212288022,0.2207466662,0.3044189215,0.4311800897,0.4533095658,0.2312753946
85.94,0.935,1.0993,0.261,0.3991,0.2798,0.2256,0.3385,0.3385,0.3177368343,0.2474296987,0.141378507,0.2311940193,0.3403587043,0.399666369,0.1494240761,0.3974526227,0.3229366243,0.221884191,0.3061308563,0.4331174791,0.455214113,0.2324877977
86.72,0.8335,1.0813,0.2626,0.4006,0.2814,0.2266,0.34,0.34,0.3188647926,0.2491710335,0.1426698565,0.2332184017,0.3422880471,0.4013927281,0.1509356648,0.398601681,0.3246136904,0.2230844647,0.307893008,0.4349541366,0.4569577873,0.233690232
87.5,0.9013,1.0935,0.2643,0.4024,0.284,0.2275,0.3414,0.3414,0.320745796,0.2506600618,0.1436899155,0.2342627347,0.3447193503,0.4038551748,0.1522432268,0.3997250795,0.3261525929,0.2243266702,0.3094167113,0.4368313849,0.4587588608,0.2349055558
88.28,0.8493,1.1127,0.2662,0.4037,0.2856,0.2285,0.343,0.343,0.3219901919,0.252784431,0.1446000338,0.2365115285,0.3477413654,0.4063138664,0.1537730396,0.4008473754,0.3279699683,0.2254972458,0.3111247122,0.4387804568,0.4605865479,0.2361944169
89.06,0.8236,1.0746,0.2684,0.4058,0.2881,0.2295,0.3445,0.3445,0.3236523271,0.2547329962,0.1460014731,0.2388878912,0.3502953649,0.4098081887,0.1551103592,0.401866138,0.329500258,0.2267326713,0.3128331304,0.4406152368,0.4624691904,0.2374046892
89.84,0.7476,1.0491,0.2701,0.4077,0.2904,0.2305,0.3461,0.3461,0.3251261115,0.2567738593,0.1472504139,0.2409971207,0.3521211147,0.4122871161,0.156224668,0.4030149281,0.3311725855,0.2279667109,0.3145779967,0.4426285625,0.4643837512,0.2386176884
90.62,0.845,1.0391,0.2717,0.4101,0.2921,0.2314,0.3475,0.3475,0.3263866603,0.2585732937,0.1484149843,0.2425975204,0.3543750048,0.413846761,0.1573686451,0.404168874,0.3326959312,0.2291353643,0.3162182271,0.4446071386,0.4659090936,0.2398045212
91.41,0.8801,1.0362,0.2731,0.4113,0.2935,0.2324,0.3489,0.3489,0.327647537,0.2604214847,0.1494179368,0.2440189123,0.3558345139,0.4154185057,0.1586993486,0.4052750468,0.334364146,0.2303136736,0.3176529706,0.4464543462,0.4674578011,0.2410732657
92.19,0.8057,1.0802,0.2747,0.4131,0.2953,0.2333,0.3504,0.3504,0.3290484548,0.261924684,0.1505831182,0.245046705,0.3583703339,0.4178388119,0.1597889662,0.4063403904,0.3358808458,0.2315027714,0.3192393482,0.4481889904,0.4691273272,0.2423076332
92.97,0.8364,1.0644,0.2764,0.4142,0.2979,0.2342,0.3518,0.3518,0.3306479454,0.2631049454,0.1516079009,0.2472679019,0.3609471619,0.4202799797,0.1608626097,0.4074283838,0.3372905552,0.2326926738,0.3207118213,0.4500134289,0.4709007442,0.2434122562
93.75,0.8684,0.9989,0.2781,0.4156,0.2997,0.2351,0.3532,0.3532,0.3320281804,0.2652429044,0.1524420679,0.2487612516,0.3629437387,0.4227156341,0.1625192314,0.4085730314,0.3388686776,0.2338228822,0.3220645785,0.4518150687,0.4725551009,0.2445837557
94.53,0.8243,1.0308,0.2798,0.4167,0.3017,0.2361,0.3546,0.3546,0.3331505954,0.2673637271,0.153664127,0.2507109642,0.3650354147,0.4245595634,0.1638129801,0.4096628726,0.3403556347,0.2349071205,0.3238125145,0.453609556,0.4743869901,0.2457250059
95.31,0.7726,1.0308,0.2811,0.4188,0.3032,0.237,0.3561,0.3561,0.3346446157,0.2687603533,0.1548001319,0.2523611188,0.3657889068,0.4264592528,0.1650378257,0.4108796418,0.3419274688,0.2360290587,0.3254041672,0.4554420114,0.4760398269,0.2468849123
96.09,0.8224,1.0665,0.2825,0.4205,0.3046,0.2379,0.3575,0.3575,0.33568874,0.2706870735,0.1558725685,0.2533589005,0.3679884076,0.4279935062,0.1662540734,0.4119714797,0.3435575366,0.2371287197,0.3268939853,0.4571593106,0.4777598679,0.2479683012
96.88,0.782,1.0066,0.2845,0.4227,0.3077,0.2388,0.3589,0.3589,0.3373223841,0.2725017667,0.1571495831,0.2548056543,0.3708998263,0.431066215,0.1675104946,0.4130962789,0.3448973596,0.2383091152,0.3283876479,0.4589262009,0.4794788063,0.2490824312
97.66,0.7531,1.0201,0.2861,0.4239,0.3092,0.2397,0.3603,0.3603,0.3393549919,0.2739318013,0.1581399292,0.2567703128,0.3725869656,0.4331088066,0.168519944,0.4142733514,0.3461527228,0.2394178212,0.3300179839,0.4608621001,0.4812760353,0.2502192557
98.44,0.7591,1.0092,0.2879,0.4249,0.3107,0.2405,0.3617,0.3617,0.3404372334,0.2754877508,0.1592513919,0.2589435875,0.3758857548,0.435564667,0.1696642041,0.4153513312,0.3475950062,0.2405180931,0.331592232,0.4626911581,0.4830250442,0.2513315976
99.22,0.8396,1.0428,0.2892,0.4259,0.3124,0.2414,0.363,0.363,0.3414204717,0.276540637,0.159956485,0.2607283294,0.377732873,0.4370687604,0.1706166863,0.4164183736,0.3485850692,0.2415581644,0.3330817521,0.4644626677,0.4846424162,0.2524001002
100,0.7759,1.0141,0.2906,0.4268,0.3141,0.2422,0.3643,0.3643,0.342762202,0.2786520422,0.160709694,0.2615989745,0.3790518343,0.439355135,0.1720468253,0.4175185561,0.3499810696,0.2425368726,0.3344777226,0.4658925533,0.4863249063,0.253570646
